Unnamed: 0,atletas.posicao_id,atletas.apelido,atletas.variacao_num,atletas.preco_num,atletas.rodada_id,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.clube.id.full.name,atletas.status_id,atletas.entrou_em_campo,atletas.slug,atletas.atleta_id,atletas.apelido_abreviado,atletas.clube_id,atletas.foto,atletas.pontos_num,CA,DS,FC,FF,FS,G,I,FD,SG,A,PS,FT,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
269,6,Rogério Ceni,0.05,9.1,23,21,5.59,Rogério Mücke Ceni,BAH,7,True,rogerio-ceni,97341,R. Ceni,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,4.47,,,,,,,,,,,,,10.0,,,,,,,,Técnico,117,65.48,Regular,False
270,3,João Victor,-0.02,4.13,23,18,3.03,João Victor Carroll Santana,MIR,7,True,joao-victor,97460,J. Victor,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,7.7,5.0,12.0,15.0,3.0,9.0,1.0,1.0,1.0,5.0,1.0,,1.0,,1.0,,,,,,,Zagueiro,47,86.01,Bom,False
271,2,Marçal,-0.12,8.48,23,7,5.75,Fernando Marçal de Oliveira,BOT,6,True,marcal,97468,Marçal,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,1.7,2.0,8.0,12.0,1.0,2.0,2.0,,,3.0,,,,,,,,,,,,Lateral,205,38.39,Regular,False
272,4,Shaylon,-0.14,5.86,23,1,1.2,Shaylon Kallyson Cardozo - Cardoso,MIR,6,True,shaylon,97520,Shaylon,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,1.2,,,,,,,,1.0,,,,,,,,,,,,,Meia,239,28.42,Regular,False
273,3,Félix Torres,0.0,6.74,23,9,3.72,Félix Eduardo Torres Caicedo,COR,6,False,felix-torres,97642,F. Torres,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.0,1.0,14.0,12.0,2.0,1.0,,,,3.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
274,1,Thiago Couto,0.0,3.0,23,0,0.0,Thiago Couto Wenceslau,VIT,6,False,thiago-couto,97645,T. Couto,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
275,3,Murilo,-0.06,7.47,23,8,3.27,Murilo Cerqueira Paim,PAL,7,True,murilo,97653,Murilo,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,1.7,4.0,5.0,13.0,3.0,2.0,1.0,,1.0,3.0,,,,,,,,,1.0,,,Zagueiro,205,38.39,Regular,False
276,5,Erick,-0.42,7.18,23,17,4.87,Erick de Arruda Serafim,VIT,7,True,erick,97810,Erick,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,5.7,4.0,11.0,12.0,11.0,42.0,3.0,,6.0,,2.0,,1.0,,,,,,,,,Atacante,76,77.23,Bom,False
277,3,Léo Ortiz,0.0,6.94,23,20,5.37,Leonardo Rech Ortiz,FLA,7,False,leo-ortiz,97867,L. Ortiz,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,3.0,17.0,16.0,7.0,3.0,1.0,1.0,3.0,11.0,2.0,,2.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
278,2,Iago,0.0,5.4,23,6,3.18,Iago Amaral Borduchi,BAH,6,False,iago,97868,Iago,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,,4.0,2.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
279,2,Maílton,0.0,5.0,23,0,0.0,Maílton dos Santos de Sá,SAO,6,False,mailton,97898,Maílton,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
280,2,Matheus Bahia,0.12,8.1,23,13,5.02,Matheus Bahia Santos,CEA,7,True,matheus-bahia,97899,M. Bahia,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2.3,3.0,20.0,10.0,3.0,13.0,,,2.0,5.0,1.0,,,,,,,,,,,Lateral,173,47.92,Regular,False
281,3,Vitão,-0.54,6.75,23,16,2.9,Vitor Eduardo da Silva Matos,INT,7,True,vitao,97900,Vitão,285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,-0.3,4.0,18.0,11.0,3.0,2.0,,,1.0,4.0,1.0,,,,,,,,,,1.0,Zagueiro,307,6.99,Ruim,False
282,4,Erick,0.0,8.32,23,8,3.53,Erick Luis Conrado de Carvalho,BAH,6,False,erick,98022,Erick,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,3.0,14.0,12.0,2.0,3.0,1.0,2.0,,,,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
283,5,Pedro Raul,-0.03,7.91,23,19,3.82,Pedro Raul Garay da Silva,CEA,7,True,pedro-raul,98225,P. Raul,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.7,3.0,6.0,31.0,20.0,26.0,3.0,24.0,16.0,,,,2.0,,,,,,,,,Atacante,131,60.86,Regular,False
284,3,Bastos,0.0,11.0,23,0,0.0,Bartolomeu Jacinto Quissanga,BOT,5,False,bastos,98280,Bastos,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
285,4,Val Soares,0.0,3.0,23,0,0.0,Valdemir de Oliveira Soares,VIT,5,False,val-soares,98306,V. Soares,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
286,5,Negueba,-0.88,4.62,23,17,3.91,Luiz Henrique Soares Firmino,MIR,7,True,negueba,98384,Negueba,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.8,2.0,12.0,9.0,6.0,27.0,3.0,2.0,5.0,,1.0,,,,,,,,,,,Atacante,252,24.7,Regular,False
287,3,Kanu,0.0,4.58,23,2,2.85,Victor Hugo Soares dos Santos,BAH,5,False,kanu,98484,Kanu,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,,4.0,1.0,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
288,4,Jean Lucas,1.21,7.67,23,19,4.4,Jean Lucas de Souza Oliveira,BAH,7,True,jean-lucas,98517,J. Lucas,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,12.4,2.0,29.0,24.0,9.0,19.0,3.0,1.0,4.0,,1.0,,1.0,,1.0,,,,1.0,,,Meia,9,97.62,Muito Bom,True
289,3,Kuscevic,0.0,6.58,23,15,4.0,Benjamín Kuščević Jaramillo,FOR,5,False,kuscevic,98619,Kuscevic,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,1.0,22.0,13.0,3.0,3.0,1.0,,,4.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
290,4,Savarino,-1.61,9.3,23,15,4.57,Jefferson David Savarino Quintero,BOT,7,True,savarino,98672,Savarino,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,-0.3,1.0,5.0,8.0,11.0,12.0,3.0,5.0,11.0,,2.0,,1.0,,,,,,,,,Meia,307,6.99,Ruim,False
291,2,Angileri,-0.07,5.48,23,15,3.13,Fabrizio Germán Angileri - Fabricio,COR,7,True,angileri,98720,Angileri,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6.5,3.0,19.0,8.0,4.0,3.0,,1.0,1.0,3.0,,,1.0,,,,,,,,,Lateral,62,81.4,Bom,False
292,5,Samuel Lino,-1.24,16.32,23,6,10.08,Samuel Dias Lino,FLA,7,True,samuel-lino,98873,S. Lino,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,2.3,,9.0,6.0,10.0,5.0,2.0,1.0,2.0,,4.0,,,,,,,,,,,Atacante,173,47.92,Regular,False
293,5,Cuello,-0.7,8.28,23,15,4.43,Tomás Esteban Cuello,CAM,7,True,cuello,98909,Cuello,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,5.2,3.0,13.0,17.0,13.0,27.0,1.0,2.0,11.0,,1.0,,3.0,,1.0,,,,1.0,,,Atacante,92,72.77,Bom,False
294,2,Viña,0.0,8.61,23,5,4.5,Matías Nicolás Viña Susperreguy,FLA,6,False,vina,98974,Viña,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,1.0,3.0,5.0,,1.0,,,,4.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
295,4,Lourenço,-0.25,4.52,23,17,3.06,João Paulo Ferreira Lourenço,CEA,7,True,lourenco,99032,Lourenço,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,0.7,,20.0,17.0,3.0,14.0,1.0,,4.0,,1.0,,,,,,,,,,,Meia,257,23.36,Regular,False
296,5,Lucas Braga,0.0,4.71,23,14,2.23,Lucas Braga Ribeiro,VIT,6,False,lucas-braga,99119,L. Braga,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,1.0,9.0,12.0,3.0,20.0,1.0,3.0,2.0,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
297,5,Vegetti,-1.25,14.65,23,18,7.58,Pablo Vegetti,VAS,7,True,vegetti,99198,Vegetti,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.5,2.0,8.0,21.0,22.0,25.0,11.0,5.0,6.0,,1.0,,2.0,,,,,,,,1.0,Atacante,216,34.52,Regular,False
298,2,Puma Rodríguez,-0.87,5.27,23,11,3.65,José Luis Rodríguez Bebanz,VAS,7,True,puma-rodriguez,99213,P. Rodríguez,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,1.3,,6.0,4.0,5.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,Lateral,232,30.36,Regular,False
299,5,Ignacio Ramírez,0.0,2.38,23,5,0.92,Juan Ignacio Ramírez Polero,SPT,6,False,ignacio-ramirez,99221,I. Ramírez,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,4.0,3.0,2.0,,,2.0,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
300,4,De la Cruz,0.0,8.5,23,12,2.36,Diego Nicolás de la Cruz Arcosa,FLA,7,False,de-la-cruz,99228,D. Cruz,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,3.0,12.0,13.0,4.0,21.0,,,3.0,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
301,5,Bareiro,-0.64,4.32,23,7,1.15,Adam Fernando Bareiro Gamarra,FOR,6,True,bareiro,99248,Bareiro,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,1.3,2.0,3.0,8.0,2.0,5.0,,,4.0,,,,1.0,,,,,,,1.0,,Atacante,232,30.36,Regular,False
302,4,Pochettino,0.29,10.86,23,12,5.17,Tomás Pochettino,FOR,2,True,pochettino,99267,Pochettino,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,3.5,,18.0,4.0,8.0,7.0,1.0,1.0,7.0,,2.0,,,,,,,,,,,Meia,136,59.38,Regular,False
303,3,Alexander Barboza,0.0,9.28,23,12,5.11,Alexander Nahuel Barboza Ullúa,BOT,7,False,alexander-barboza,99274,A. Barboza,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,0.0,7.0,25.0,20.0,5.0,1.0,,,2.0,6.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
304,5,Dinenno,1.41,5.99,23,6,2.4,Juan Ignacio Dinenno de Cara,SAO,7,True,dinenno,99316,Dinenno,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,9.3,1.0,1.0,3.0,3.0,4.0,1.0,,2.0,,,,,,,,,,,,,Atacante,33,90.48,Bom,True
305,5,Michael,0.0,8.08,23,10,3.89,Michael Richard Delgado de Oliveira,FLA,6,False,michael,99392,Michael,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,0.0,,7.0,1.0,3.0,2.0,1.0,1.0,2.0,,3.0,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
306,4,Baralhas,-0.18,6.39,23,17,3.91,Gabriel Baralhas dos Santos,VIT,3,True,baralhas,99440,Baralhas,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,4.4,6.0,32.0,27.0,10.0,14.0,1.0,,2.0,,1.0,,1.0,,,,,,1.0,,,Meia,118,65.18,Regular,False
307,1,Rossi,0.95,9.78,23,22,5.89,Agustín Daniel Rossi,FLA,7,True,rossi,99552,Rossi,262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,6.3,1.0,,,,4.0,,,,13.0,,,,,,46.0,2.0,10.0,,,,Goleiro,66,80.65,Bom,False
308,5,Paulinho,0.0,5.0,23,7,1.03,Paulo Henrique Sampaio Filho,PAL,5,False,paulinho,99818,Paulinho,275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,0.0,,2.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
309,3,Alan Franco,0.76,6.49,23,17,2.75,Alan Javier Franco,SAO,7,True,alan-franco,99889,A. Franco,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6.7,5.0,15.0,17.0,1.0,7.0,,1.0,,6.0,,,,,,,,,,,,Zagueiro,58,82.89,Bom,False
310,4,Igor Gomes,1.25,6.64,23,19,3.24,Igor Silveira Gomes,CAM,7,True,igor-gomes,100084,I. Gomes,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,10.5,1.0,12.0,12.0,6.0,8.0,4.0,1.0,2.0,,1.0,,,,,,,,,,,Meia,21,94.05,Muito Bom,True
311,4,Pedro Augusto,0.83,2.11,23,8,0.82,Pedro Augusto Borges da Costa,SPT,3,True,pedro-augusto,100085,P. Augusto,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,3.9,3.0,8.0,9.0,1.0,5.0,,,,,,,,,1.0,,,,,,,Meia,126,62.35,Regular,False
312,5,Yuri Alberto,-0.44,11.0,23,14,4.9,Yuri Alberto Monteiro da Silva,COR,7,True,yuri-alberto,100652,Y. Alberto,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,0.5,2.0,1.0,13.0,17.0,13.0,5.0,3.0,7.0,,1.0,,,,,,,,,,,Atacante,262,21.13,Regular,False
313,5,Fernando,-0.47,4.52,23,2,0.9,Fernando dos Santos Pedro,RBB,6,True,fernando,100695,Fernando,280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,0.5,,,,1.0,2.0,,,,,,,,,,,,,,,,Atacante,262,21.13,Regular,False
314,4,Matheus Henrique,0.48,7.13,23,9,2.62,Matheus Henrique de Souza,CRU,7,True,matheus-henrique,100742,M. Henrique,283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,8.1,2.0,14.0,8.0,1.0,10.0,,,1.0,,,,,,,,,,,,,Meia,45,86.9,Bom,False
315,1,Brenno,0.0,4.83,23,1,0.8,Brenno Oliveira Fraga Costa,FOR,5,False,brenno,100830,Brenno,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,Goleiro,0,0.0,Não Jogou,False
316,3,Ruan,0.0,6.04,23,4,2.75,Ruan Tressoldi Netto,CAM,6,False,ruan,100842,Ruan,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,0.0,1.0,5.0,5.0,,2.0,,,,1.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
317,2,Lucas Esteves,0.0,4.65,23,6,1.83,Lucas Esteves Souza,GRE,6,False,lucas-esteves,100846,L. Esteves,284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,0.0,1.0,7.0,7.0,3.0,2.0,,,1.0,,,,,,,,,,1.0,,,Lateral,0,0.0,Não Jogou,False
318,2,Luan Cândido,0.0,7.0,23,0,0.0,Luan Cândido de Almeida,SPT,6,False,luan-candido,100848,L. Cândido,292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
319,2,Vitinho,-0.24,9.6,23,20,5.88,Victor Alexander da Silva,BOT,7,True,vitinho,100898,Vitinho,263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,2.9,1.0,37.0,14.0,5.0,9.0,1.0,3.0,1.0,10.0,,,,,,,,,,,,Lateral,153,54.46,Regular,False
320,4,Ronald Lopes,0.0,3.86,23,19,2.71,Ronald dos Santos Lopes,VIT,7,False,ronald-lopes,100969,R. Lopes,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,3.0,23.0,22.0,3.0,19.0,,3.0,4.0,,2.0,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
321,4,Nonato,0.0,4.95,23,12,2.59,Gustavo Nonato Santana,FLU,6,False,nonato,100987,Nonato,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,3.0,13.0,10.0,3.0,12.0,1.0,,1.0,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
322,5,Júnior Santos,-0.61,5.9,23,15,2.1,José Antonio dos Santos Júnior,CAM,6,True,junior-santos,101002,J. Santos,282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,-0.7,1.0,4.0,9.0,5.0,14.0,2.0,3.0,2.0,,,,,,,,,,,,,Atacante,325,3.42,Ruim,False
323,2,Diego,0.11,9.55,23,20,5.57,Jackson Diego Ibraim Fagundes - Ibrahim,CEA,7,True,diego,101027,Diego,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,3.7,2.0,27.0,16.0,5.0,50.0,,,3.0,7.0,2.0,,,,,,,,,,,Lateral,131,60.86,Regular,False
324,5,Ferreira,0.0,8.41,23,16,4.71,Aldemir dos Santos Ferreira,SAO,7,False,ferreira,101290,Ferreira,276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,0.0,3.0,10.0,10.0,8.0,26.0,4.0,1.0,4.0,,2.0,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
325,5,Ademir,0.0,5.21,23,16,3.73,Ademir da Silva Santos Júnior,BAH,6,False,ademir,101314,Ademir,265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,0.0,3.0,23.0,15.0,9.0,25.0,,4.0,7.0,,1.0,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
326,2,Guga,0.0,9.51,23,11,5.94,Cláudio Rodrigues Gomes,FLU,6,False,guga,101319,Guga,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,1.0,21.0,5.0,2.0,11.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
327,1,Marcelo Pitaluga,0.0,2.53,23,0,-1.0,Marcelo de Araújo Pitaluga Filho,FLU,6,False,marcelo-pitaluga,101478,M. Pitaluga,266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,0.0,1.0,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
328,4,Pepê,0.0,5.71,23,11,2.66,João Pedro Vilardi Pinto,VIT,6,False,pepe,101573,Pepê,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,2.0,20.0,18.0,,17.0,,,1.0,,,,,,1.0,,,,,,,Meia,0,0.0,Não Jogou,False
329,1,Hugo Souza,0.4,8.75,23,18,3.75,Hugo de Souza Nogueira,COR,7,True,hugo-souza,101574,H. Souza,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,9.2,2.0,,,,1.0,,,,6.0,,,,,,47.0,,22.0,,,,Goleiro,35,89.88,Bom,False
330,4,Hugo Moura,0.0,4.56,23,18,2.24,Hugo Moura Arruda da Silva,VAS,7,False,hugo-moura,101594,H. Moura,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,5.0,25.0,29.0,5.0,9.0,,,5.0,,1.0,,,,,,,,,,1.0,Meia,0,0.0,Não Jogou,False
331,2,Ramon,-0.46,5.9,23,10,3.26,Ramon Ramos Lima,VIT,7,True,ramon,101597,Ramon,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,2.8,2.0,14.0,9.0,4.0,6.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,Lateral,156,53.27,Regular,False
332,4,Peixoto,0.0,3.54,23,2,2.0,Daniel Nascimento Peixoto dos Santos,JUV,6,False,peixoto,101651,Peixoto,286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,0.0,,2.0,,,2.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
333,2,Felipe Jonatan,0.0,5.24,23,1,-0.6,Felipe Jonatan Rocha Andrade,MIR,6,False,felipe-jonatan,101708,F. Jonatan,2305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,0.0,,,2.0,,,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
334,2,Matheuzinho,0.43,11.32,23,18,6.08,Matheus França Silva,COR,7,True,matheuzinho,101727,Matheuzinho,264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,12.2,7.0,40.0,14.0,5.0,11.0,2.0,1.0,1.0,6.0,1.0,,,,,,,,1.0,,,Lateral,10,97.32,Muito Bom,True
335,4,Pablo Roberto,0.0,4.15,23,2,0.3,Pablo Roberto dos Santos Barbosa,FOR,6,False,pablo-roberto,101733,P. Roberto,356,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,0.0,,1.0,3.0,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
336,2,Claudinho,0.0,4.89,23,12,2.14,Claudio Coelho Salvático,VIT,6,False,claudinho,101752,Claudinho,287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,0.0,5.0,11.0,10.0,3.0,7.0,,,1.0,2.0,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
337,4,Jean David,0.0,3.0,23,0,0.0,Jean David Meneses Villarroel,VAS,6,False,jean-david,101768,J. David,267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,0.0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
338,3,Willian Machado,-0.12,5.09,23,19,3.72,Willian Estefani Machado,CEA,7,True,willian-machado,101908,W. Machado,354,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,2.0,2.0,17.0,9.0,3.0,9.0,,,5.0,7.0,,,1.0,,,,,,1.0,,,Zagueiro,191,42.41,Regular,False
