Unnamed: 0,atletas.foto,atletas.clube.id.full.name,atletas.variacao_num,atletas.rodada_id,atletas.entrou_em_campo,atletas.pontos_num,atletas.slug,atletas.apelido_abreviado,atletas.posicao_id,atletas.nome,atletas.apelido,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.preco_num,atletas.media_num,atletas.jogos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,CV,DP,PP,PC,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
237,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.05,28,True,1.7,guilherme,Guilherme,5,Guilherme Augusto Vieira dos Santos,Guilherme,94207,277,7,9.63,6.39,21,,,2.0,,31.0,11.0,11.0,22.0,38.0,,4.0,10.0,,,,,,,,,Atacante,190,43.32,Regular,False
238,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,matheus-babi,M. Babi,5,Matheus Barcelos da Silva,Matheus Babi,94444,286,6,3.87,1.86,14,,,,4.0,7.0,14.0,,4.0,10.0,,2.0,4.0,,,,,,,,,Atacante,0,0.0,Não Jogou,False
239,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.7,28,True,4.4,raphael-veiga,R. Veiga,4,Raphael Cavalcante Veiga,Raphael Veiga,94509,275,7,11.11,2.96,15,,,1.0,1.0,9.0,12.0,4.0,4.0,27.0,,1.0,,1.0,,,,,,,,Meia,99,70.77,Regular,False
240,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,lucas-oliveira,L. Oliveira,3,Lucas da Cruz Oliveira,Lucas Oliveira,94514,267,6,4.15,1.85,6,,,,1.0,2.0,3.0,,,,,,,,2.0,,,,,,,Zagueiro,0,0.0,Não Jogou,False
241,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,2.26,28,True,14.4,pedro,Pedro,5,Pedro Guilherme Abreu dos Santos,Pedro,94583,262,7,17.51,7.26,20,,,5.0,3.0,8.0,12.0,14.0,4.0,14.0,1.0,11.0,1.0,1.0,,,,,1.0,,,Atacante,6,98.52,Muito Bom,True
242,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,lucas-fernandes,L. Fernandes,4,Lucas Fernandes da Silva,Lucas Fernandes,94931,286,6,4.58,2.04,5,,,,,5.0,5.0,1.0,2.0,3.0,,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
243,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,-0.62,28,True,3.0,juninho-capixaba,J. Capixaba,2,Luis Antônio da Rocha Júnior,Juninho Capixaba,94968,280,7,11.27,7.41,15,,,,1.0,32.0,18.0,4.0,8.0,31.0,,1.0,1.0,,7.0,,,,,,,Lateral,139,58.46,Regular,False
244,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,gabriel-bahia,G. Bahia,3,Gabriel Henrique Feitosa da Silva,Gabriel Bahia,95106,263,6,3.56,1.73,3,,,,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
245,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.0,28,False,0.0,nicolas,Nicolas,2,Nicolas Vecchiato da Silva - Vichiatto / Vechiatto,Nicolas,95127,354,6,6.33,3.48,10,,,,1.0,11.0,9.0,1.0,3.0,7.0,,,,,3.0,,,,,,,Lateral,0,0.0,Não Jogou,False
246,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,-0.64,28,True,-0.4,gabriel-taliari,G. Taliari,5,Gabriel Pereira Taliari,Gabriel Taliari,95131,286,7,7.53,3.79,23,,,2.0,4.0,18.0,32.0,6.0,12.0,35.0,2.0,3.0,4.0,,,,,,,,,Atacante,312,6.97,Ruim,False
247,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,giraldo,Giraldo,4,Daniel Eduardo Giraldo Cárdenas,Giraldo,95354,286,6,1.83,0.3,13,,,,3.0,6.0,17.0,,2.0,3.0,,,1.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
248,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,rivera,Rivera,4,Christian Hernando Rivera Cuéllar,Rivera,95357,292,7,5.02,2.84,23,,,,5.0,49.0,55.0,,,27.0,,,3.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
249,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.51,28,True,5.4,igor-vinicius,I. Vinícius,2,Igor Vinícius de Souza,Igor Vinícius,95466,277,7,6.71,2.91,14,,,,5.0,20.0,18.0,3.0,3.0,10.0,,,,,2.0,,,,,,,Lateral,75,77.74,Bom,False
250,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,1.35,28,True,13.7,raniele,Raniele,4,Raniele Almeida Melo,Raniele,95556,264,7,7.75,4.07,23,,,1.0,5.0,44.0,30.0,4.0,6.0,38.0,,1.0,,,,,,,,,,Meia,8,97.92,Muito Bom,True
251,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,marcelo-benevenuto,M. Benevenuto,3,Marcelo da Conceição Benevenuto Malaquias,Marcelo Benevenuto,95638,356,6,5.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
252,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,lucas-kal,L. Kal,4,Lucas Kal Schenfeld Prigioli,Lucas Kal,95662,292,6,3.36,-0.2,3,,,,,,2.0,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
253,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.11,28,True,1.0,artur,Artur,5,Artur Victor Guimarães,Artur,95799,263,7,8.49,4.07,18,,,4.0,1.0,9.0,12.0,6.0,12.0,17.0,1.0,2.0,1.0,,,,,,,,,Atacante,226,32.49,Regular,False
254,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,daniel-fuzato,D. Fuzato,1,Daniel Cerântula Fuzato,Daniel Fuzato,95936,267,6,2.04,-0.7,2,2.0,4.0,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
255,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,-0.65,28,True,0.2,lima,Lima,4,Vinícius Moreira de Lima,Lima,96340,266,2,4.86,2.36,20,,,1.0,2.0,5.0,14.0,4.0,7.0,23.0,1.0,2.0,1.0,,,,,,,,,Meia,262,21.51,Regular,False
256,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,charles,Charles,4,Charles Rigon Mattos,Charles,96342,264,6,2.96,1.49,11,,,,2.0,15.0,17.0,1.0,,2.0,,,2.0,,,,,,,1.0,,Meia,0,0.0,Não Jogou,False
257,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,-0.03,28,True,1.5,joaquin-correa,J. Correa,5,Carlos Joaquín Correa,Joaquín Correa,96353,263,6,7.53,1.75,12,,,,1.0,5.0,6.0,5.0,5.0,13.0,,,2.0,,,,,,,,,Atacante,197,40.06,Regular,False
258,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.11,28,True,10.2,matheus-pereira,M. Pereira,4,Matheus Fellipe Costa Pereira,Matheus Pereira,96610,283,7,15.51,7.76,26,,,7.0,5.0,35.0,29.0,16.0,18.0,82.0,2.0,6.0,6.0,,,,,,,,,Meia,19,94.51,Muito Bom,True
259,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,allan,Allan,4,Allan Rodrigues de Souza,Allan,96652,262,6,2.22,0.56,13,,,,2.0,5.0,19.0,2.0,2.0,7.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
260,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,-0.67,28,True,0.0,rigoni,Rigoni,5,Emiliano Ariel Rigoni,Rigoni,96684,276,6,4.58,1.48,4,,,1.0,1.0,,5.0,2.0,1.0,1.0,1.0,,3.0,,,,1.0,,,,,Atacante,273,15.73,Regular,False
261,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,-0.02,28,True,2.0,saravia,Saravia,2,Renzo Saravia,Saravia,96725,282,7,6.0,3.32,9,,,,1.0,7.0,11.0,,2.0,4.0,,,,,4.0,,,,,,,Lateral,175,47.03,Regular,False
262,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,-0.23,28,True,1.1,camutanga,Camutanga,3,Cleidson Andrade da Souza Silva,Camutanga,96793,287,3,4.9,2.64,7,,,,3.0,6.0,8.0,2.0,2.0,2.0,,,1.0,,2.0,,,,,,,Zagueiro,221,34.12,Regular,False
263,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,carlinhos,Carlinhos,5,Carlos Moisés de Lima,Carlinhos,96831,287,6,4.3,1.27,4,,,,2.0,1.0,8.0,,4.0,,,1.0,2.0,,,,1.0,,,,,Atacante,0,0.0,Não Jogou,False
264,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,-0.57,28,True,3.9,emerson-royal,E. Royal,2,Emerson Aparecido Leite de Souza Júnior,Emerson Royal,96870,262,2,10.47,5.97,8,,,,1.0,17.0,10.0,,1.0,15.0,,1.0,,,2.0,,,,,,,Lateral,113,66.47,Regular,False
265,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,guruceaga,Guruceaga,1,Gastón Guruceaga Fagúndez,Guruceaga,96874,286,7,4.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
266,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.44,28,True,8.0,carlos-cuesta,C. Cuesta,3,Carlos Eccehomo Cuesta Figueroa,Carlos Cuesta,97095,267,7,11.16,6.63,4,,,,1.0,6.0,4.0,1.0,,1.0,,1.0,,,2.0,,,,,,,Zagueiro,37,89.32,Bom,False
267,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,villasanti,Villasanti,4,Mathías Adalberto Villasanti Rolón,Villasanti,97145,284,5,9.45,3.93,15,,,,5.0,42.0,24.0,,4.0,10.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
268,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,0.5,28,True,3.0,alesson,Alesson,5,Alesson dos Santos Batista,Alesson,97321,2305,7,6.38,4.02,14,,,3.0,1.0,10.0,16.0,,5.0,10.0,,3.0,7.0,,,,,,,,,Atacante,139,58.46,Regular,False
269,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,-0.02,28,True,4.19,rogerio-ceni,R. Ceni,6,Rogério Mücke Ceni,Rogério Ceni,97341,265,7,9.21,5.47,26,,,,,,,,,,,,,,,12.0,,,,,,Técnico,107,68.55,Regular,False
270,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,-0.31,28,True,1.0,joao-victor,J. Victor,3,João Victor Carroll Santana,João Victor,97460,2305,7,3.44,2.96,22,,,1.0,5.0,17.0,16.0,1.0,5.0,12.0,1.0,1.0,1.0,,5.0,,1.0,,,,,Zagueiro,226,32.49,Regular,False
271,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,-1.44,28,True,-1.4,marcal,Marçal,2,Fernando Marçal de Oliveira,Marçal,97468,263,7,8.22,5.4,10,,,,4.0,15.0,16.0,,1.0,5.0,,2.0,,,4.0,,,,,,,Lateral,333,1.48,Ruim,False
272,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,-0.7,28,True,-0.3,shaylon,Shaylon,4,Shaylon Kallyson Cardozo - Cardoso,Shaylon,97520,2305,6,4.32,0.73,4,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,Meia,301,9.5,Ruim,False
273,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,felix-torres,F. Torres,3,Félix Eduardo Torres Caicedo,Félix Torres,97642,264,6,6.74,3.72,9,,,,1.0,14.0,12.0,,2.0,1.0,,,,,3.0,,,,,,,Zagueiro,0,0.0,Não Jogou,False
274,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,thiago-couto,T. Couto,1,Thiago Couto Wenceslau,Thiago Couto,97645,287,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
275,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,0.22,28,True,3.7,murilo,Murilo,3,Murilo Cerqueira Paim,Murilo,97653,275,7,7.8,3.55,12,,,,5.0,13.0,16.0,1.0,4.0,3.0,,1.0,,,4.0,,,,,1.0,,Zagueiro,119,64.69,Regular,False
276,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,-1.53,28,True,-0.3,erick,Erick,5,Erick de Arruda Serafim,Erick,97810,287,3,6.69,4.85,22,,,4.0,6.0,16.0,18.0,6.0,13.0,54.0,2.0,3.0,1.0,,,,,,,,,Atacante,301,9.5,Ruim,False
277,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.58,28,True,4.7,leo-ortiz,L. Ortiz,3,Leonardo Rech Ortiz,Léo Ortiz,97867,262,7,7.61,4.9,25,,,2.0,4.0,19.0,19.0,4.0,9.0,5.0,2.0,1.0,1.0,,13.0,,,,,,,Zagueiro,87,73.44,Regular,False
278,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,-0.76,28,True,-0.3,iago,Iago,2,Iago Amaral Borduchi,Iago,97868,265,7,4.43,2.64,9,,,,,4.0,3.0,1.0,2.0,2.0,,,1.0,,3.0,,,,,,,Lateral,301,9.5,Ruim,False
279,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,-0.24,28,True,3.1,mailton,Maílton,2,Maílton dos Santos de Sá,Maílton,97898,276,7,5.39,2.87,4,,,,1.0,3.0,6.0,,1.0,8.0,,,,,1.0,,,,,,,Lateral,137,59.5,Regular,False
280,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,-0.7,28,True,3.0,matheus-bahia,M. Bahia,2,Matheus Bahia Santos,Matheus Bahia,97899,354,7,8.51,5.2,17,,,1.0,3.0,25.0,16.0,2.0,3.0,22.0,1.0,,,,7.0,,,,,,,Lateral,139,58.46,Regular,False
281,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,-0.73,28,True,2.4,vitao,Vitão,3,Vitor Eduardo da Silva Matos,Vitão,97900,285,7,6.98,2.83,21,,,1.0,4.0,20.0,15.0,3.0,4.0,2.0,1.0,,,,5.0,,,,,,1.0,Zagueiro,161,52.08,Regular,False
282,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,erick,Erick,4,Erick Luis Conrado de Carvalho,Erick,98022,265,6,8.32,3.53,8,,,,3.0,14.0,12.0,,2.0,3.0,1.0,1.0,2.0,,,,,,,,,Meia,0,0.0,Não Jogou,False
283,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.93,28,True,7.7,pedro-raul,P. Raul,5,Pedro Raul Garay da Silva,Pedro Raul,98225,354,7,8.43,3.73,23,,,,4.0,6.0,40.0,19.0,23.0,33.0,2.0,4.0,29.0,,,,,,,,,Atacante,41,87.83,Bom,False
284,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,bastos,Bastos,3,Bartolomeu Jacinto Quissanga,Bastos,98280,263,5,11.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
285,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,val-soares,V. Soares,4,Valdemir de Oliveira Soares,Val Soares,98306,287,5,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
286,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,1.61,28,True,11.2,negueba,Negueba,5,Luiz Henrique Soares Firmino,Negueba,98384,2305,3,6.33,4.12,22,,,2.0,3.0,15.0,13.0,7.0,9.0,35.0,,4.0,3.0,,,,,,,,,Atacante,16,95.55,Muito Bom,True
287,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,kanu,Kanu,3,Victor Hugo Soares dos Santos,Kanu,98484,265,6,4.58,2.85,2,,,,,4.0,1.0,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
288,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.59,28,True,4.5,jean-lucas,J. Lucas,4,Jean Lucas de Souza Oliveira,Jean Lucas,98517,265,7,6.72,4.13,23,,,1.0,2.0,33.0,28.0,7.0,10.0,23.0,1.0,3.0,1.0,,,,1.0,,,1.0,,Meia,96,71.51,Regular,False
289,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.27,28,True,1.1,kuscevic,Kuscevic,3,Benjamín Kuščević Jaramillo,Kuscevic,98619,356,3,6.41,3.69,18,,,,3.0,26.0,17.0,1.0,3.0,4.0,,1.0,1.0,,5.0,,1.0,,,,,Zagueiro,221,34.12,Regular,False
290,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,-0.37,28,True,0.0,savarino,Savarino,4,Jefferson David Savarino Quintero,Savarino,98672,263,7,8.87,3.85,20,,,2.0,1.0,7.0,8.0,13.0,13.0,15.0,1.0,3.0,5.0,,,,,,,,,Meia,273,15.73,Regular,False
291,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-0.54,28,True,1.7,angileri,Angileri,2,Fabrizio Germán Angileri - Fabricio,Angileri,98720,264,6,4.87,2.89,20,,,,3.0,23.0,12.0,1.0,4.0,5.0,1.0,,1.0,,4.0,,,,,,,Lateral,190,43.32,Regular,False
292,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,-0.53,28,True,1.2,samuel-lino,S. Lino,5,Samuel Dias Lino,Samuel Lino,98873,262,7,14.24,6.66,11,,,4.0,,13.0,9.0,5.0,12.0,10.0,,2.0,1.0,,,,,,,,,Atacante,213,36.05,Regular,False
293,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,cuello,Cuello,5,Tomás Esteban Cuello,Cuello,98909,282,5,8.28,4.43,15,,,1.0,3.0,13.0,17.0,11.0,13.0,27.0,3.0,1.0,2.0,,,,1.0,,,1.0,,Atacante,0,0.0,Não Jogou,False
294,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,vina,Viña,2,Matías Nicolás Viña Susperreguy,Viña,98974,262,6,7.71,3.57,7,,,,1.0,4.0,5.0,,,3.0,,,,,4.0,,,,,,,Lateral,0,0.0,Não Jogou,False
295,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,1.16,28,True,7.1,lourenco,Lourenço,4,João Paulo Ferreira Lourenço,Lourenço,99032,354,7,5.62,3.28,22,,,1.0,2.0,27.0,25.0,9.0,5.0,19.0,,2.0,,,,,,,1.0,,,Meia,49,85.76,Bom,False
296,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,lucas-braga,L. Braga,5,Lucas Braga Ribeiro,Lucas Braga,99119,287,6,4.89,2.18,15,,,,1.0,10.0,12.0,2.0,3.0,20.0,,1.0,3.0,,,,,,,,,Atacante,0,0.0,Não Jogou,False
297,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,vegetti,Vegetti,5,Pablo Vegetti,Vegetti,99198,267,2,13.89,6.65,22,,,1.0,2.0,11.0,24.0,7.0,24.0,32.0,2.0,11.0,5.0,,,,,,,,1.0,Atacante,0,0.0,Não Jogou,False
298,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.91,28,True,5.5,puma-rodriguez,P. Rodríguez,2,José Luis Rodríguez Bebanz,Puma Rodríguez,99213,267,6,6.24,3.95,16,,,2.0,,11.0,8.0,2.0,7.0,4.0,2.0,1.0,,,3.0,,,,,,,Lateral,72,78.64,Bom,False
299,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,ignacio-ramirez,I. Ramírez,5,Juan Ignacio Ramírez Polero,Ignacio Ramírez,99221,292,6,2.32,0.82,7,,,,1.0,1.0,6.0,3.0,3.0,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
300,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,de-la-cruz,D. Cruz,4,Diego Nicolás de la Cruz Arcosa,De la Cruz,99228,262,2,7.48,2.3,14,,,,4.0,13.0,14.0,3.0,6.0,25.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
301,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-1.27,28,True,-1.2,bareiro,Bareiro,5,Adam Fernando Bareiro Gamarra,Bareiro,99248,356,3,3.91,1.4,11,,,,2.0,3.0,14.0,7.0,2.0,6.0,1.0,1.0,,,,,1.0,,1.0,,,Atacante,329,2.67,Ruim,False
302,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-0.17,28,True,1.1,pochettino,Pochettino,4,Tomás Pochettino,Pochettino,99267,356,7,9.94,4.18,16,,,2.0,1.0,19.0,6.0,9.0,10.0,9.0,,1.0,3.0,,,,,,,,,Meia,221,34.12,Regular,False
303,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.55,28,True,4.7,alexander-barboza,A. Barboza,3,Alexander Nahuel Barboza Ullúa,Alexander Barboza,99274,263,3,9.91,4.86,16,,,,10.0,35.0,31.0,4.0,5.0,2.0,,,1.0,,7.0,,,,,,,Zagueiro,87,73.44,Regular,False
304,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,dinenno,Dinenno,5,Juan Ignacio Dinenno de Cara,Dinenno,99316,276,6,4.18,1.56,8,,,,2.0,1.0,6.0,2.0,3.0,4.0,,1.0,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
305,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,-0.11,28,True,6.61,luis-zubeldia,L. Zubeldía,6,Luis Francisco Zubeldía,Luis Zubeldía,99366,266,7,8.9,5.13,15,,,,,,,,,,,,,,,5.0,,,,,,Técnico,56,83.68,Bom,False
