Unnamed: 0,atletas.rodada_id,atletas.foto,atletas.status_id,atletas.pontos_num,atletas.variacao_num,atletas.media_num,atletas.slug,atletas.apelido,atletas.atleta_id,atletas.nome,atletas.clube.id.full.name,atletas.entrou_em_campo,atletas.jogos_num,atletas.clube_id,atletas.posicao_id,atletas.preco_num,atletas.minimo_para_valorizar,atletas.apelido_abreviado,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
362,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,0,0,0,joao-victor,João Victor,104250,João Victor da Silva Marcelino,VAS,False,0,267,3,7,,J. Victor,Zagueiro,0,0.0,Não Jogou,False
363,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,adriano-martins,Adriano Martins,104253,Adriano Martins da Fonseca,JUV,False,0,286,3,6,,A. Martins,Zagueiro,0,0.0,Não Jogou,False
364,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,joao-lucas,João Lucas,104257,João Lucas de Almeida Carvalho,GRE,False,0,284,2,5,,J. Lucas,Lateral,0,0.0,Não Jogou,False
365,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,hereda,Hereda,104271,Diogo Hereda da Silva,SPT,False,0,292,2,2,,Hereda,Lateral,0,0.0,Não Jogou,False
366,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,christian,Christian,104502,Christian Roberto Alves Cardoso,CRU,False,0,283,4,6,,Christian,Meia,0,0.0,Não Jogou,False
367,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,camilo,Camilo,104519,Camilo Reijers de Oliveira,GRE,False,0,284,4,4,,Camilo,Meia,0,0.0,Não Jogou,False
368,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,0,0,0,igor-jesus,Igor Jesus,104528,Igor Jesus Maciel da Cruz,BOT,False,0,263,5,13,,I. Jesus,Atacante,0,0.0,Não Jogou,False
369,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,fabricio,Fabrício,104588,Fabrício Oliveira de Souza,RBB,False,0,280,1,2,,Fabrício,Goleiro,0,0.0,Não Jogou,False
370,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,moises,Moisés,104666,Moisés Vieira da Veiga,FOR,False,0,356,5,15,,Moisés,Atacante,0,0.0,Não Jogou,False
371,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,newton,Newton,104693,Newton Araújo da Costa Júnior,BOT,False,0,263,4,4,,Newton,Meia,0,0.0,Não Jogou,False
372,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,juan-vojvoda,Juan Vojvoda,104754,Juan Pablo Vojvoda Rizzo,FOR,False,0,356,6,11,,J. Vojvoda,Técnico,0,0.0,Não Jogou,False
373,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,enzo-diaz,Enzo Díaz,104758,Enzo Hernán Díaz,SAO,False,0,276,2,7,,E. Díaz,Lateral,0,0.0,Não Jogou,False
374,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,6,0,0,0,leo-godoy,Leo Godoy,104759,Leonardo Ezequiel Godoy,SAN,False,0,277,2,4,,L. Godoy,Lateral,0,0.0,Não Jogou,False
375,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,acevedo,Acevedo,104783,Nicolás Brian Acevedo Tabárez,BAH,False,0,265,4,5,,Acevedo,Meia,0,0.0,Não Jogou,False
376,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,arezo,Arezo,104849,Douglas Matías Arezo Martínez,GRE,False,0,284,5,4,,Arezo,Atacante,0,0.0,Não Jogou,False
377,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,7,0,0,0,wagner-leonardo,Wagner Leonardo,104994,Wagner Leonardo Calvelo de Souza,GRE,False,0,284,3,9,,W. Leonardo,Zagueiro,0,0.0,Não Jogou,False
378,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,2,0,0,0,joao-marcelo,João Marcelo,105047,João Marcelo Messias Ferreira,CRU,False,0,283,3,7,,J. Marcelo,Zagueiro,0,0.0,Não Jogou,False
379,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,sant-anna,Sant'Anna,105213,Ariel Agustín Sant'Anna Quintero,RBB,False,0,280,2,4,,Sant'Anna,Lateral,0,0.0,Não Jogou,False
380,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,7,0,0,0,santiago-rodriguez,Santiago Rodríguez,105214,Santiago Mariano Rodríguez Molina,BOT,False,0,263,4,7,,S. Rodríguez,Meia,0,0.0,Não Jogou,False
381,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,gaston-avila,Gastón Ávila,105258,Gastón Luciano Ávila,FOR,False,0,356,3,7,,G. Ávila,Zagueiro,0,0.0,Não Jogou,False
382,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,2,0,0,0,ferraresi,Ferraresi,105300,Nahuel Adolfo Ferraresi Hernández,SAO,False,0,276,3,6,,Ferraresi,Zagueiro,0,0.0,Não Jogou,False
383,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,lucas-lima,Lucas Lima,105337,Lucas Eduardo Lima da Silva,CEA,False,0,354,4,4,,L. Lima,Meia,0,0.0,Não Jogou,False
384,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,2,0,0,0,gabriel-xavier,Gabriel Xavier,105373,Gabriel Lheman Xavier - Lhman,BAH,False,0,265,3,7,,G. Xavier,Zagueiro,0,0.0,Não Jogou,False
385,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,7,0,0,0,matheus-bidu,Matheus Bidu,105531,Matheus Lima Beltrão Oliveira Valin,COR,False,0,264,2,7,,M. Bidu,Lateral,0,0.0,Não Jogou,False
386,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,davo,Davó,105533,Matheus Alvarenga de Oliveira,MIR,False,0,2305,5,3,,Davó,Atacante,0,0.0,Não Jogou,False
387,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,7,0,0,0,lucero,Lucero,105568,Juan Martín Lucero,FOR,False,0,356,5,11,,Lucero,Atacante,0,0.0,Não Jogou,False
388,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,7,0,0,0,lucas-piton,Lucas Piton,105584,Lucas Piton Crivellaro,VAS,False,0,267,2,10,,L. Piton,Lateral,0,0.0,Não Jogou,False
389,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,roni,Roni,105585,Roni Medeiros de Moura,MIR,False,0,2305,4,3,,Roni,Meia,0,0.0,Não Jogou,False
390,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,0,0,0,mauricio,Maurício,105647,Maurício Magalhães Prado,PAL,False,0,275,4,14,,Maurício,Meia,0,0.0,Não Jogou,False
391,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,talles-magno,Talles Magno,105786,Talles Magno Bacelar Martins,COR,False,0,264,5,8,,T. Magno,Atacante,0,0.0,Não Jogou,False
392,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,wesley,Wesley,105811,Wesley Ribeiro Silva,INT,False,0,285,5,14,,Wesley,Atacante,0,0.0,Não Jogou,False
393,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,edu,Edu,105842,Lucas Eduardo Ribeiro de Souza,VIT,False,0,287,3,3,,Edu,Zagueiro,0,0.0,Não Jogou,False
394,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,matheus-araujo,Matheus Araújo,105845,Matheus de Araújo Andrade,CEA,False,0,354,4,4,,M. Araújo,Meia,0,0.0,Não Jogou,False
395,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,6,0,0,0,jose-aldo,José Aldo,105903,José Aldo Soares de Oliveira Filho,MIR,False,0,2305,4,3,,J. Aldo,Meia,0,0.0,Não Jogou,False
396,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,2,0,0,0,rochet,Rochet,105949,Sergio Ramón Rochet Álvarez,INT,False,0,285,1,10,,Rochet,Goleiro,0,0.0,Não Jogou,False
397,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,santiago-mingo,Santiago Mingo,105990,Santiago Martín Ramos Mingo,BAH,False,0,265,3,5,,S. Mingo,Zagueiro,0,0.0,Não Jogou,False
398,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,ewerthon,Ewerthon,106082,Ewerthon Diógenes da Silva,JUV,False,0,286,2,5,,Ewerthon,Lateral,0,0.0,Não Jogou,False
399,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,7,0,0,0,thiago-carpini,Thiago Carpini,106147,Thiago Carpini Barbosa,VIT,False,0,287,6,6,,T. Carpini,Técnico,0,0.0,Não Jogou,False
400,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,lucao,Lucão,106160,Lucas Alexandre Galdino de Azevedo,RBB,False,0,280,1,3,,Lucão,Goleiro,0,0.0,Não Jogou,False
401,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,bruno-gomes,Bruno Gomes,106202,Bruno Gomes da Silva Clevelário,INT,False,0,285,2,6,,B. Gomes,Lateral,0,0.0,Não Jogou,False
402,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,7,0,0,0,marcos-antonio,Marcos Antônio,106294,Marcos Antônio Silva Santos,SAO,False,0,276,4,5,,M. Antônio,Meia,0,0.0,Não Jogou,False
403,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,caio-alexandre,Caio Alexandre,106323,Caio Alexandre Souza e Silva,BAH,False,0,265,4,7,,C. Alexandre,Meia,0,0.0,Não Jogou,False
404,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,eduardo-santos,Eduardo Santos,106434,Eduardo Gonzaga Mendes Santos,RBB,False,0,280,3,5,,E. Santos,Zagueiro,0,0.0,Não Jogou,False
405,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,6,0,0,0,villalba,Villalba,106593,Lucas Hernán Villalba,CRU,False,0,283,3,3,,Villalba,Zagueiro,0,0.0,Não Jogou,False
406,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,carlos-alberto,Carlos Alberto,106704,Carlos Alberto Gomes da Silva Filho,SPT,False,0,292,5,5,,C. Alberto,Atacante,0,0.0,Não Jogou,False
407,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,rodrigo-nestor,Rodrigo Nestor,106822,Rodrigo Nestor Bertalia,BAH,False,0,265,4,7,,R. Nestor,Meia,0,0.0,Não Jogou,False
408,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,patryck,Patryck,106829,Patryck Lanza dos Reis,SAO,False,0,276,2,4,,Patryck,Lateral,0,0.0,Não Jogou,False
409,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,borrero,Borrero,106843,Dylan Felipe Borrero Caicedo,FOR,False,0,356,5,5,,Borrero,Atacante,0,0.0,Não Jogou,False
410,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,6,0,0,0,paulo-baya,Paulo Baya,106918,Paulo Henrique Silva Ribeiro,FLU,False,0,266,5,4,,P. Baya,Atacante,0,0.0,Não Jogou,False
411,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,luciano-juba,Luciano Juba,107093,Luciano Batista da Silva Júnior,BAH,False,0,265,2,5,,L. Juba,Lateral,0,0.0,Não Jogou,False
412,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,0,0,0,richard-rios,Richard Ríos,107111,Richard Ríos Montoya,PAL,False,0,275,4,10,,R. Ríos,Meia,0,0.0,Não Jogou,False
413,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,5,0,0,0,jeffinho,Jeffinho,107170,Jefferson Ruan Pereira dos Santos,BOT,False,0,263,5,4,,Jeffinho,Atacante,0,0.0,Não Jogou,False
414,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,patrick-de-paula,Patrick de Paula,107172,Patrick de Paula Carreiro,BOT,False,0,263,4,5,,P. Paula,Meia,0,0.0,Não Jogou,False
415,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,6,0,0,0,michel-araujo,Michel Araújo,107173,Michel Daryl Araújo Villar,BAH,False,0,265,4,6,,M. Araújo,Meia,0,0.0,Não Jogou,False
416,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,bruno-tabata,Bruno Tabata,107174,Bruno Vinícius Souza Ramos,INT,False,0,285,4,5,,B. Tabata,Meia,0,0.0,Não Jogou,False
417,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,matheus-donelli,Matheus Donelli,107179,Matheus Planelles Donelli,COR,False,0,264,1,3,,M. Donelli,Goleiro,0,0.0,Não Jogou,False
418,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,leo-linck,Léo Linck,107183,Leonardo Matias Baiersdorf Linck,BOT,False,0,263,1,5,,L. Linck,Goleiro,0,0.0,Não Jogou,False
419,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,magrao,Magrão,107221,Audenirton Soares da Silva,FOR,False,0,356,1,2,,Magrão,Goleiro,0,0.0,Não Jogou,False
420,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,6,0,0,0,vanderlan,Vanderlan,107236,Vanderlan Barbosa da Silva,PAL,False,0,275,2,4,,Vanderlan,Lateral,0,0.0,Não Jogou,False
421,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,enio,Ênio,107516,Sebastião Ênio Santos de Almeida,JUV,False,0,286,5,3,,Ênio,Atacante,0,0.0,Não Jogou,False
422,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,7,0,0,0,natanael,Natanael,107554,Natanael Moreira Milouski,CAM,False,0,282,2,7,,Natanael,Lateral,0,0.0,Não Jogou,False
423,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,6,0,0,0,nathan,Nathan,107676,Nathan Santos de Araújo,INT,False,0,285,2,3,,Nathan,Lateral,0,0.0,Não Jogou,False
424,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,7,0,0,0,chrystian-barletta,Chrystian Barletta,107726,Chrystian Amaral Barletta de Almeida,SPT,False,0,292,5,4,,C. Barletta,Atacante,0,0.0,Não Jogou,False
425,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,6,0,0,0,praxedes,Praxedes,107744,Bruno Conceição Praxedes,RBB,False,0,280,4,5,,Praxedes,Meia,0,0.0,Não Jogou,False
426,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,adriel,Adriel,107748,Adriel Vasconcelos Ramos,GRE,False,0,284,1,3,,Adriel,Goleiro,0,0.0,Não Jogou,False
427,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,fabio-matias,Fábio Matias,107771,Fábio Henrique Matias,JUV,False,0,286,6,3,,F. Matias,Técnico,0,0.0,Não Jogou,False
428,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,elias-manoel,Elias Manoel,107795,Elias Manoel Alves de Paula,BOT,False,0,263,5,6,,E. Manoel,Atacante,0,0.0,Não Jogou,False
429,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,nata,Natã,107801,Natã Felipe de Amorim Santos,GRE,False,0,284,3,2,,Natã,Zagueiro,0,0.0,Não Jogou,False
430,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,fintelman,Fintelman,107859,Alexandre Fintelman de Mello Ribeiro da Silva,VIT,False,0,287,1,2,,Fintelman,Goleiro,0,0.0,Não Jogou,False
431,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,6,0,0,0,bobadilla,Bobadilla,107873,Damián Josué Bobadilla Benítez,SAO,False,0,276,4,6,,Bobadilla,Meia,0,0.0,Não Jogou,False
432,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,hugo,Hugo,107908,Hugo Ferreira de Farias,COR,False,0,264,2,6,,Hugo,Lateral,0,0.0,Não Jogou,False
433,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,6,0,0,0,fausto-vera,Fausto Vera,107950,Fausto Mariano Vera,CAM,False,0,282,4,6,,F. Vera,Meia,0,0.0,Não Jogou,False
434,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,7,0,0,0,carbonero,Carbonero,107989,Johan Stiven Carbonero Balanta,INT,False,0,285,5,5,,Carbonero,Atacante,0,0.0,Não Jogou,False
435,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,7,0,0,0,isidro-pitta,Isidro Pitta,108133,Isidro Miguel Pitta Saldívar,RBB,False,0,280,5,8,,I. Pitta,Atacante,0,0.0,Não Jogou,False
436,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,gabriel-lacerda,Gabriel Lacerda,108176,Gabriel Santos Cordeiro Lacerda,CEA,False,0,354,3,4,,G. Lacerda,Zagueiro,0,0.0,Não Jogou,False
437,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,6,0,0,0,david-ricardo,David Ricardo,108274,David Ricardo Loiola da Silva,BOT,False,0,263,3,4,,D. Ricardo,Zagueiro,0,0.0,Não Jogou,False
438,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,fabricio-dominguez,Fabricio Domínguez,108509,Fabricio Domínguez Huertas,SPT,False,0,292,4,6,,F. Domínguez,Meia,0,0.0,Não Jogou,False
439,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,6,0,0,0,aravena,Aravena,108548,Alexander Ernesto Aravena Guzmán,GRE,False,0,284,5,3,,Aravena,Atacante,0,0.0,Não Jogou,False
440,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,6,0,0,0,garre,Garré,108671,Benjamín Antonio Garré,VAS,False,0,267,5,4,,Garré,Atacante,0,0.0,Não Jogou,False
441,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,7,0,0,0,emiliano-martinez,Emiliano Martínez,108683,Emiliano Martínez Toranza,PAL,False,0,275,4,4,,E. Martínez,Meia,0,0.0,Não Jogou,False
442,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,6,0,0,0,gustavo-maia,Gustavo Maia,108712,Gustavo Maia da Silva,SPT,False,0,292,5,2,,G. Maia,Atacante,0,0.0,Não Jogou,False
443,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,6,0,0,0,galeano,Galeano,108713,Antonio Javier Galeano Ferreira,CEA,False,0,354,5,3,,Galeano,Atacante,0,0.0,Não Jogou,False
444,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,7,0,0,0,plata,Plata,109096,Gonzalo Jordy Plata Jiménez,FLA,False,0,262,5,7,,Plata,Atacante,0,0.0,Não Jogou,False
445,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,7,0,0,0,erick-pulga,Erick Pulga,109401,Erick da Costa Farias,BAH,False,0,265,5,6,,E. Pulga,Atacante,0,0.0,Não Jogou,False
446,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,6,0,0,0,calebe,Calebe,109461,Calebe Gonçalves Ferreira da Silva,FOR,False,0,356,4,5,,Calebe,Meia,0,0.0,Não Jogou,False
447,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,7,0,0,0,martinelli,Martinelli,109573,Matheus Martinelli Lima,FLU,False,0,266,4,7,,Martinelli,Meia,0,0.0,Não Jogou,False
448,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,6,0,0,0,hugo,Hugo,109668,Hugo Gonçalves Ferreira Neto,VIT,False,0,287,2,5,,Hugo,Lateral,0,0.0,Não Jogou,False
449,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,7,0,0,0,batalla,Batalla,109899,Emerson Geovanny Batalla Martínez - Enmerson,JUV,False,0,286,5,6,,Batalla,Atacante,0,0.0,Não Jogou,False
450,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,2,0,0,0,monsalve,Monsalve,109966,Miguel Ángel Monsalve Gonzáles - González,GRE,False,0,284,4,6,,Monsalve,Meia,0,0.0,Não Jogou,False
451,1,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,6,0,0,0,palacios,Palacios,110260,Diego José Palacios Espinoza,COR,False,0,264,2,4,,Palacios,Lateral,0,0.0,Não Jogou,False
