Unnamed: 0,atletas.pontos_num,atletas.clube_id,atletas.posicao_id,atletas.media_num,atletas.entrou_em_campo,atletas.atleta_id,atletas.preco_num,atletas.foto,atletas.apelido_abreviado,atletas.status_id,atletas.slug,atletas.rodada_id,atletas.clube.id.full.name,atletas.variacao_num,atletas.nome,atletas.jogos_num,atletas.apelido,CA,DS,FC,FF,FS,G,I,A,FD,PS,FT,SG,V,CV,DE,DP,GS,PC,PP,GC,posicao_nome,ranking_rodada,percentil_pontuacao,classificacao_desempenho,destaque_rodada
444,4.4,285,5,3.77,True,107989,5.82,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Carbonero,7,carbonero,22,INT,0.51,Johan Stiven Carbonero Balanta,10,Carbonero,1.0,2.0,11.0,6.0,20.0,2.0,4.0,,3.0,2.0,1.0,,,,,,,,,,Atacante,118,63.86,Regular,False
445,0.0,280,5,3.72,False,108133,7.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,I. Pitta,5,isidro-pitta,22,RBB,0.0,Isidro Miguel Pitta Saldívar,16,Isidro Pitta,3.0,1.0,14.0,6.0,9.0,6.0,7.0,1.0,3.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
446,0.0,354,3,0.0,False,108176,4.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,G. Lacerda,6,gabriel-lacerda,22,CEA,0.0,Gabriel Santos Cordeiro Lacerda,0,Gabriel Lacerda,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
447,0.5,263,3,3.63,True,108274,4.34,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,D. Ricardo,7,david-ricardo,22,BOT,-0.22,David Ricardo Loiola da Silva,9,David Ricardo,,5.0,8.0,2.0,2.0,1.0,,,,,,4.0,,1.0,,,,,,,Zagueiro,256,22.14,Regular,False
448,5.8,266,5,3.15,True,108474,7.34,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,S. Moreno,7,santi-moreno,22,FLU,0.95,Santiago Moreno,2,Santi Moreno,1.0,5.0,4.0,,2.0,,,,,,,,,,,,,,,,Atacante,91,72.89,Bom,False
449,0.5,284,5,2.51,True,108548,3.77,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Aravena,6,aravena,22,GRE,-0.06,Alexander Ernesto Aravena Guzmán,13,Aravena,1.0,6.0,4.0,4.0,5.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,Atacante,256,22.14,Regular,False
450,0.0,276,5,3.0,True,108588,5.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,Tapia,6,tapia,22,SAO,-1.17,Gonzalo Andrés Tapia Dubournais,6,Tapia,2.0,,3.0,2.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,,Atacante,275,12.65,Regular,False
451,0.0,267,5,0.02,False,108671,1.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Garré,6,garre,22,VAS,0.0,Benjamín Antonio Garré,8,Garré,1.0,1.0,6.0,,3.0,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
452,0.0,275,4,3.43,False,108683,5.47,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,E. Martínez,6,emiliano-martinez,22,PAL,0.0,Emiliano Martínez Toranza,16,Emiliano Martínez,2.0,29.0,18.0,4.0,8.0,1.0,,,3.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
453,1.6,354,5,5.18,True,108713,6.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,Galeano,7,galeano,22,CEA,-0.93,Antonio Javier Galeano Ferreira,19,Galeano,1.0,20.0,15.0,7.0,34.0,4.0,7.0,2.0,6.0,,1.0,,,,,,,,,,Atacante,208,37.35,Regular,False
454,3.7,262,5,4.89,True,109096,7.34,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Plata,7,plata,22,FLA,0.43,Gonzalo Jordy Plata Jiménez,14,Plata,,19.0,13.0,5.0,10.0,3.0,2.0,1.0,5.0,,,,,,,,,,,,Atacante,144,56.78,Regular,False
455,0.0,265,5,6.08,True,109401,8.61,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,E. Pulga,7,erick-pulga,22,BAH,-0.28,Erick da Costa Farias,16,Erick Pulga,3.0,24.0,12.0,19.0,32.0,2.0,3.0,3.0,5.0,,,,,,,,,,,,Atacante,275,12.65,Regular,False
456,0.0,356,2,0.43,False,109426,2.29,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Weverson,6,weverson,22,FOR,0.0,Weverson Moreira da Costa,3,Weverson,,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,Lateral,0,0.0,Não Jogou,False
457,-1.4,266,4,2.6,True,109573,5.87,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Martinelli,7,martinelli,22,FLU,-0.42,Matheus Martinelli Lima,19,Martinelli,4.0,20.0,23.0,2.0,23.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,Meia,330,0.9,Ruim,False
458,4.2,286,5,4.16,True,109899,6.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Batalla,7,batalla,22,JUV,-0.75,Emerson Geovanny Batalla Martínez - Enmerson,19,Batalla,3.0,15.0,15.0,7.0,29.0,4.0,1.0,1.0,6.0,,,,,,,,,,,,Atacante,127,61.6,Regular,False
459,0.0,284,4,1.41,False,109966,3.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,Monsalve,5,monsalve,22,GRE,0.0,Miguel Ángel Monsalve Gonzáles - González,8,Monsalve,2.0,3.0,9.0,1.0,9.0,,,1.0,1.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
460,0.0,280,4,0.0,False,110062,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,J. Neto,6,joao-neto,22,RBB,0.0,João Roberto Rota Neto,0,João Neto,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
461,0.0,264,4,2.28,False,110311,4.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,J. Martínez,5,jose-martinez,22,COR,0.0,José Andrés Martínez Torres,14,José Martínez,7.0,15.0,11.0,3.0,22.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,Meia,0,0.0,Não Jogou,False
462,4.9,285,2,5.88,True,110426,12.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Bernabéi,7,bernabei,22,INT,-0.1,Alexandro Ezequiel Bernabéi,16,Bernabéi,3.0,38.0,28.0,7.0,14.0,,1.0,4.0,5.0,,,2.0,,,,,,,,,Lateral,106,67.92,Regular,False
463,3.5,275,6,6.5,True,110506,11.86,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,A. Ferreira,7,abel-ferreira,22,PAL,-0.86,Abel Fernando Moreira Ferreira,20,Abel Ferreira,,,,,,,,,,,,,13.0,,,,,,,,Técnico,147,55.57,Regular,False
464,2.4,285,2,4.64,True,110510,7.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Aguirre,7,aguirre,22,INT,0.01,Braian Aguirre Nahuel,19,Aguirre,2.0,40.0,19.0,5.0,2.0,1.0,2.0,,,,1.0,4.0,,,,,,,,,Lateral,177,46.69,Regular,False
465,0.0,2305,5,-0.6,False,110632,2.24,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,L. Filipe,6,luiz-filipe,22,MIR,0.0,Luiz Filipe dos Reis Silva,1,Luiz Filipe,,,2.0,,,,,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
466,8.72,287,6,8.72,True,110703,10.64,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,R. Chagas,7,rodrigo-chagas,22,VIT,2.54,Rodrigo José Queiroz das Chagas,1,Rodrigo Chagas,,,,,,,,,,,,,1.0,,,,,,,,Técnico,41,87.95,Bom,False
467,0.0,280,2,4.51,False,110715,6.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,A. Hurtado,5,andres-hurtado,22,RBB,0.0,José Andrés Hurtado Cheme,16,Andrés Hurtado,2.0,25.0,18.0,5.0,4.0,1.0,,,1.0,,,6.0,,1.0,,,,,,,Lateral,0,0.0,Não Jogou,False
468,1.4,280,3,1.73,True,110750,4.05,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Marques,7,gustavo-marques,22,RBB,0.12,Gustavo Marques Alves dos Santos,6,Gustavo Marques,,4.0,3.0,2.0,7.0,,,,1.0,,,,,,,,,1.0,,,Zagueiro,220,33.43,Regular,False
469,0.0,266,5,0.2,False,110759,6.57,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,J. Kennedy,6,john-kennedy,22,FLU,0.0,John Kennedy Batista de Souza,3,John Kennedy,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
470,1.2,282,5,2.68,True,110760,6.46,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,Biel,6,biel,22,CAM,-0.02,Gabriel Teixeira Aragão,6,Biel,,3.0,2.0,5.0,4.0,,,1.0,1.0,,,,,,,,,,,,Atacante,226,31.33,Regular,False
471,5.35,356,6,5.29,True,110818,9.09,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,R. Paiva,7,renato-paiva,22,FOR,0.39,Renato Manuel Alves Paiva,17,Renato Paiva,,,,,,,,,,,,,5.0,,,,,,,,Técnico,100,70.18,Bom,False
472,0.0,280,2,3.82,False,110909,6.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,G. Lopes,6,guilherme-lopes,22,RBB,0.0,Guilherme Lopes de Almeida,9,Guilherme Lopes,2.0,10.0,6.0,2.0,3.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,Lateral,0,0.0,Não Jogou,False
473,0.0,356,4,0.0,False,111156,0.9,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,R. Santos,6,rodrigo-santos,22,FOR,0.0,Rodrigo Oliveira dos Santos,1,Rodrigo Santos,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
474,0.0,280,3,0.0,False,111246,4.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,A. Vinicius,6,alix-vinicius,22,RBB,0.0,Alix Vinicius de Souza Sampaio,0,Alix Vinicius,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
475,0.0,284,3,5.72,False,111309,8.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,G. Martins,5,gustavo-martins,22,GRE,0.0,Gustavo Martins de Souza Santos,6,Gustavo Martins,2.0,11.0,10.0,1.0,1.0,1.0,1.0,,3.0,,,2.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
476,8.6,286,4,5.01,True,111407,7.75,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,L. Mandaca,7,luis-mandaca,22,JUV,0.27,Luis Gustavo da Silva Machado Duarte,19,Luis Mandaca,1.0,36.0,28.0,12.0,30.0,2.0,2.0,,6.0,,1.0,,,,,,,,,,Meia,42,87.65,Bom,False
477,0.0,292,3,0.0,False,111465,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,Renzo,6,renzo,22,SPT,0.0,Renzo Azevedo Pimentel de Moura,0,Renzo,,,,,,,,,,,,,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
478,0.0,285,3,6.29,False,111466,9.84,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,V. Gabriel,6,victor-gabriel,22,INT,0.0,Victor Gabriel da Conceição Ribeiro,8,Victor Gabriel,,16.0,9.0,1.0,2.0,2.0,,,1.0,,,2.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
479,4.39,282,6,4.39,True,111577,10.37,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,L. Gonçalves,7,lucas-goncalves,22,CAM,0.71,Lucas Gonçalves da Silva,1,Lucas Gonçalves,,,,,,,,,,,,,,,,,,,,,Técnico,125,62.65,Regular,False
480,0.0,282,1,0.0,False,111582,1.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,G. Átila,6,gabriel-atila,22,CAM,0.0,Gabriel Átila Cardoso da Silva,0,Gabriel Átila,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
481,0.0,275,3,2.19,False,111594,4.18,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Micael,6,micael,22,PAL,0.0,Micael dos Santos Silva,9,Micael,2.0,6.0,15.0,,2.0,,,,1.0,,,3.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
482,0.0,267,4,0.85,False,111682,3.01,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,Adson,5,adson,22,VAS,0.0,Adson Ferreira Soares,9,Adson,,3.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
483,0.0,285,1,1.43,False,111683,3.31,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,Anthoni,6,anthoni,22,INT,0.0,Anthoni Spier Souza,13,Anthoni,,,,,2.0,,,,,,,2.0,,,22.0,,21.0,,,,Goleiro,0,0.0,Não Jogou,False
484,0.0,262,1,0.0,False,111690,5.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,M. Cunha,6,matheus-cunha,22,FLA,0.0,Matheus Cunha Queiroz,0,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
485,0.0,356,4,0.0,False,111757,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,R. Guilherme,6,ryan-guilherme,22,FOR,0.0,Ryan Guilherme da Silva Pae,0,Ryan Guilherme,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
486,5.4,280,4,1.89,True,111760,3.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,Fabinho,7,fabinho,22,RBB,0.33,Fábio Silva de Freitas,19,Fabinho,1.0,16.0,15.0,5.0,12.0,,,1.0,2.0,,,,,,,,,,,,Meia,97,70.78,Bom,False
487,1.4,265,5,1.8,True,111829,3.11,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,Kayky,6,kayky,22,BAH,0.14,Kayky da Silva Chagas,15,Kayky,1.0,3.0,4.0,2.0,7.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,Atacante,220,33.43,Regular,False
488,0.0,263,5,3.62,False,111831,5.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,M. Martins,6,matheus-martins,22,BOT,0.0,Matheus Martins Silva dos Santos,8,Matheus Martins,1.0,6.0,6.0,1.0,11.0,1.0,,,7.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
489,0.0,275,2,5.5,False,111832,6.51,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,Jefté,6,jefte,22,PAL,0.0,Jefté Vital da Silva Dias,1,Jefté,,,,,1.0,,,,,,,1.0,,,,,,,,,Lateral,0,0.0,Não Jogou,False
490,0.0,287,5,1.98,False,111951,4.96,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,R. López,5,renzo-lopez,22,VIT,0.0,Renzo López Patrón,8,Renzo López,2.0,3.0,7.0,2.0,5.0,1.0,2.0,,3.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
491,0.0,284,1,-3.0,False,112616,3.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,G. Grando,6,gabriel-grando,22,GRE,0.0,Gabriel Hamester Grando,0,Gabriel Grando,,,,,,,,,,,,,,1.0,,,,,,,Goleiro,0,0.0,Não Jogou,False
492,13.2,283,2,7.84,True,112709,11.52,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,K. Bruno,7,kaiki-bruno,22,CRU,1.06,Kaiki Bruno da Silva,20,Kaiki Bruno,6.0,55.0,42.0,11.0,26.0,,,3.0,5.0,,,10.0,,,,,,,,,Lateral,4,99.1,Muito Bom,True
493,0.8,275,5,2.05,True,112863,5.91,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,R. Sosa,6,ramon-sosa,22,PAL,-0.12,Ramón Sosa Acosta,8,Ramón Sosa,,,3.0,4.0,4.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,Atacante,241,25.9,Regular,False
494,3.9,275,4,2.55,True,112869,4.88,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,A. Moreno,7,anibal-moreno,22,PAL,0.29,Aníbal Ismael Moreno,15,Aníbal Moreno,3.0,25.0,12.0,5.0,4.0,,,,1.0,,,,,,,,,,,,Meia,137,58.58,Regular,False
495,-0.3,280,5,4.11,True,112886,7.12,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,L. Barbosa,7,lucas-barbosa,22,RBB,-0.27,Lucas Henrique Barbosa,19,Lucas Barbosa,4.0,29.0,36.0,13.0,23.0,1.0,6.0,2.0,11.0,,,,,1.0,,,,,,,Atacante,310,5.87,Ruim,False
496,0.0,286,4,0.85,False,112906,4.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,Sforza,6,sforza,22,JUV,0.0,Juan Sebastián Sforza,2,Sforza,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
497,4.4,266,3,2.57,True,113034,4.43,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,Freytes,7,freytes,22,FLU,0.43,Juan Pablo Freytes,18,Freytes,3.0,11.0,10.0,9.0,8.0,,1.0,,3.0,1.0,1.0,4.0,,1.0,,,,,,,Zagueiro,118,63.86,Regular,False
498,0.0,356,4,1.62,False,113073,3.44,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,K. Andrade,6,kervin-andrade,22,FOR,0.0,Kervin Mario Andrade Navarro,7,Kervin Andrade,3.0,4.0,6.0,1.0,4.0,,1.0,1.0,2.0,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
499,7.4,356,2,3.88,True,113078,7.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,Mancuso,7,mancuso,22,FOR,0.15,Eros Nazareno Mancuso,12,Mancuso,2.0,20.0,10.0,5.0,13.0,,1.0,,1.0,,,2.0,,,,,,,,,Lateral,58,82.53,Bom,False
500,4.1,275,5,5.95,True,113103,9.54,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,F. López,7,flaco-lopez,22,PAL,-1.88,José Manuel Alberto López,18,Flaco López,3.0,20.0,27.0,20.0,31.0,6.0,5.0,,6.0,2.0,,,,,,,,,,,Atacante,131,60.69,Regular,False
501,4.2,280,2,2.55,True,113157,4.97,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,N. Mendes,7,nathan-mendes,22,RBB,0.13,Nathan Gabriel de Souza Mendes,10,Nathan Mendes,2.0,9.0,6.0,1.0,10.0,,,1.0,,,,1.0,,,,,,,,,Lateral,127,61.6,Regular,False
502,0.0,283,5,1.37,False,113158,3.69,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Marquinhos,6,marquinhos,22,CRU,0.0,Marcus Vinícius Oliveira Alencar,14,Marquinhos,1.0,7.0,4.0,6.0,7.0,,,,2.0,,,,,,,,,,,,Atacante,0,0.0,Não Jogou,False
503,0.0,276,4,1.75,True,113359,4.41,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,P. Maia,7,pablo-maia,22,SAO,-1.82,Pablo Gonçalves Maia Fortunato,13,Pablo Maia,2.0,9.0,15.0,1.0,10.0,1.0,,,,,1.0,,,,,,,1.0,,,Meia,275,12.65,Regular,False
504,3.2,284,5,5.21,True,113397,9.15,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,C. Olivera,7,cristian-olivera,22,GRE,-0.18,Cristian Gonzalo Olivera Ibarra,14,Cristian Olivera,2.0,22.0,18.0,6.0,21.0,3.0,3.0,,7.0,,,,,,,,,,,,Atacante,153,53.61,Regular,False
505,0.0,277,1,0.0,False,113690,2.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Diógenes,6,diogenes,22,SAN,0.0,Diógenes Vinícius da Silva,0,Diógenes,,,,,,,,,,,,,,,,,,,,,Goleiro,0,0.0,Não Jogou,False
506,0.0,283,3,2.35,False,114334,4.83,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Gamarra,6,gamarra,22,CRU,0.0,Mateo Gamarra González,2,Gamarra,,4.0,1.0,,,,,,,,,,,,,,,1.0,,,Zagueiro,0,0.0,Não Jogou,False
507,0.0,283,5,0.0,True,114405,7.19,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,Sinisterra,6,sinisterra,22,CRU,-0.81,Luis Fernando Sinisterra Lucumí,1,Sinisterra,,,,,,,,,,,,,,,,,,,,,Atacante,275,12.65,Regular,False
508,0.0,262,3,5.0,False,114790,4.72,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,Cleiton,6,cleiton,22,FLA,0.0,Cleiton Santana dos Santos,1,Cleiton,,,,,,,,,,,,1.0,,,,,,,,,Zagueiro,0,0.0,Não Jogou,False
509,13.8,275,5,6.46,True,114802,12.7,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,V. Roque,7,vitor-roque,22,PAL,0.21,Vitor Hugo Roque Ferreira,19,Vitor Roque,2.0,21.0,21.0,11.0,42.0,5.0,8.0,3.0,13.0,,,,,,,,,,,,Atacante,3,99.4,Muito Bom,True
510,0.0,277,4,0.0,False,115025,3.0,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,Miguelito,6,miguelito,22,SAN,0.0,Miguel Àngel Terceros,0,Miguelito,,,,,,,,,,,,,,,,,,,,,Meia,0,0.0,Não Jogou,False
511,1.2,267,5,1.2,True,115100,8.55,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,M. França,6,matheus-franca,22,VAS,-0.45,Matheus França de Oliveira,1,Matheus França,,,,,,,,,1.0,,,,,,,,,,,,Atacante,226,31.33,Regular,False
512,0.8,267,3,2.48,True,115141,4.14,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,L. Freitas,7,lucas-freitas,22,VAS,-0.4,Lucas de Freitas Molarinho Chagas,15,Lucas Freitas,1.0,11.0,12.0,3.0,10.0,1.0,,,,1.0,,2.0,,,,,,1.0,,,Zagueiro,241,25.9,Regular,False
513,7.6,280,4,4.69,True,115248,8.17,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,J. Jhon,7,jhon-jhon,22,RBB,-0.23,Jhonatan dos Santos Rosa,20,Jhon Jhon,4.0,14.0,17.0,9.0,36.0,4.0,2.0,3.0,6.0,,1.0,,,,,,,,,,Meia,53,84.04,Bom,False
